t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
3.45000,240.00000,0.00000,0.00000,239.98103,-0.36508,-0.02245,-0.01897,-0.36508,-0.02245
3.60000,240.00000,0.00000,0.00000,239.98909,-0.18291,-0.01418,-0.01091,-0.18291,-0.01418
3.75000,240.00000,0.00000,0.00000,239.99382,-0.09146,-0.00862,-0.00618,-0.09146,-0.00862
3.90000,240.00000,0.00000,0.00000,239.99648,-0.04593,-0.00510,-0.00352,-0.04593,-0.00510
4.05000,240.00000,0.00000,0.00000,239.99802,-0.02291,-0.00297,-0.00198,-0.02291,-0.00297
4.20000,240.00000,0.00000,0.00000,239.99885,-0.01158,-0.00175,-0.00115,-0.01158,-0.00175
4.35000,240.00000,0.00000,0.00000,239.99931,-0.00574,-0.00105,-0.00069,-0.00574,-0.00105
4.50000,240.00000,0.00000,0.00000,239.99958,-0.00295,-0.00069,-0.00042,-0.00295,-0.00069
4.65000,240.00000,0.00000,0.00000,239.99972,-0.00144,-0.00041,-0.00028,-0.00144,-0.00041
4.80000,240.00000,0.00000,0.00000,239.99982,-0.00079,-0.00029,-0.00018,-0.00079,-0.00029
4.95000,240.00000,0.00000,0.00000,239.99988,-0.00041,-0.00019,-0.00012,-0.00041,-0.00019
5.10000,240.00000,0.00000,0.00000,239.99991,-0.00018,-0.00011,-0.00009,-0.00018,-0.00011
5.25000,240.00000,0.00000,0.00000,239.99995,-0.00012,-0.00008,-0.00005,-0.00012,-0.00008
5.40000,240.00000,0.00000,0.00000,239.99997,-0.00007,-0.00005,-0.00003,-0.00007,-0.00005
5.55000,240.00000,0.00000,0.00000,239.99998,-0.00004,-0.00004,-0.00002,-0.00004,-0.00004
5.70000,240.00000,0.00000,0.00000,239.99999,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002
5.85000,240.00000,0.00000,0.00000,239.99999,-0.00001,-0.00002,-0.00001,-0.00001,-0.00002
6.00000,240.00000,0.00000,0.00000,239.99999,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001
6.15000,240.00000,0.00000,0.00000,240.00000,-0.00001,-0.00001,-0.00000,-0.00001,-0.00001
6.30000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
6.45000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
6.60000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
6.75000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
6.90000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.05000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.20000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.35000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.50000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.65000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.80000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.95000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.10000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.25000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.40000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.55000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.70000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.85000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.00000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.15000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.30000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.45000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.60000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.75000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.90000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.05000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.20000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.35000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.50000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.65000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.80000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.95000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.10000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.25000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.40000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000
11.55000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.70000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.85000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000
12.00000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
12.15000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000
12.30000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.45000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000
12.60000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
12.75000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000
12.90000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.05000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
13.20000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.35000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000
13.50000,240.00000,0.00000,0.00000,240.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000
13.65000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
13.80000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000
13.95000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14.10000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000
14.25000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000
14.40000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
14.55000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14.70000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000
14.85000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
